City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Ormara,PK,2021-04-09 04:49:18,25.2088,64.6357,82.2,50,1,9.37
296,Port Macquarie,AU,2021-04-09 04:45:48,-31.4333,152.9167,86.0,48,1,1.01
297,Kenora,CA,2021-04-09 04:49:18,49.8167,-94.4337,35.6,93,90,9.22
298,Manga,BF,2021-04-09 04:49:19,11.6636,-1.0731,81.5,10,65,8.32
299,Vila Franca Do Campo,PT,2021-04-09 04:49:19,37.7167,-25.4333,59.0,94,40,13.8
300,San Quintin,MX,2021-04-09 04:46:10,30.4833,-115.95,59.4,82,5,14.61
301,Kirkwood,US,2021-04-09 04:49:20,38.5834,-90.4068,51.01,92,99,6.49
302,Petropavlovka,RU,2021-04-09 04:49:20,50.6114,105.3196,44.35,55,100,2.17
303,Tornio,FI,2021-04-09 04:49:21,65.8481,24.1466,17.6,93,0,3.44
304,Alexander City,US,2021-04-09 04:49:21,32.944,-85.9539,62.01,88,1,3.24
305,Nakamura,JP,2021-04-09 04:49:21,32.9833,132.9333,64.47,40,100,5.32
306,Pisco,PE,2021-04-09 04:44:45,-13.7,-76.2167,68.0,77,0,11.5
307,Trapani,IT,2021-04-09 04:49:22,37.8333,12.6667,46.4,93,0,4.61
308,Obera,AR,2021-04-09 04:47:57,-27.4871,-55.1199,66.27,69,75,2.64
309,Two Hills,CA,2021-04-09 04:49:22,53.7169,-111.7518,30.2,59,7,2.3
310,Ribeira Grande,PT,2021-04-09 04:49:23,38.5167,-28.7,59.52,85,72,6.55
311,Stornoway,GB,2021-04-09 04:49:23,58.2093,-6.3865,32.0,86,40,4.61
312,Trofors,NO,2021-04-09 04:49:24,65.5333,13.4063,21.2,93,20,2.3
313,Potchefstroom,ZA,2021-04-09 04:49:24,-26.7167,27.1,59.83,60,0,0.87
314,Bichena,ET,2021-04-09 04:49:14,10.45,38.2,62.71,16,26,1.59
315,San Patricio,US,2021-04-09 04:49:24,28.017,-97.5169,75.2,88,90,19.57
316,Mongo,TD,2021-04-09 04:49:25,12.1844,18.693,82.87,10,9,8.14
317,Kolyvan,RU,2021-04-09 04:49:25,55.3053,82.7391,39.2,75,0,4.47
318,Santa Cruz,BO,2021-04-09 04:49:26,-17.8,-63.1667,73.4,100,75,3.44
319,Malindi,KE,2021-04-09 04:49:26,-3.2175,40.1191,81.32,76,100,12.62
320,Olafsvik,IS,2021-04-09 04:49:26,64.8945,-23.7142,26.08,53,17,8.41
321,Borger,NL,2021-04-09 04:49:27,52.9233,6.7931,42.01,75,100,5.01
322,Bonavista,CA,2021-04-09 04:49:27,48.6499,-53.1147,37.4,100,100,5.75
323,Wapi Pathum,TH,2021-04-09 04:49:27,15.8452,103.3768,96.01,52,20,8.05
324,Altay,CN,2021-04-09 04:49:28,47.8667,88.1167,47.89,52,8,5.03
325,Jelenia Gora,PL,2021-04-09 04:49:28,50.8997,15.729,30.0,85,66,24.0
326,Tukrah,LY,2021-04-09 04:49:29,32.5341,20.5791,54.79,62,30,20.0
327,Veraval,IN,2021-04-09 04:49:29,20.9,70.3667,86.54,46,0,10.27
328,Funadhoo,MV,2021-04-09 04:49:29,6.15,73.2667,82.81,71,15,9.37
329,Luderitz,NA,2021-04-09 04:49:30,-26.6481,15.1594,72.55,51,0,7.25
330,Dudinka,RU,2021-04-09 04:49:30,69.4058,86.1778,11.84,91,10,5.08
331,Usinsk,RU,2021-04-09 04:49:31,65.9939,57.5281,39.83,84,98,29.04
332,Caceres,ES,2021-04-09 04:49:31,39.522,-6.3748,53.01,91,100,3.0
333,Cedar Lake,US,2021-04-09 04:49:31,41.3648,-87.4411,52.0,82,90,11.5
334,Sao Mateus,BR,2021-04-09 04:49:32,-18.7161,-39.8589,70.09,85,100,5.75
335,Paamiut,GL,2021-04-09 04:49:32,61.994,-49.6678,32.74,77,100,15.1
336,Komsomolskiy,UZ,2021-04-09 04:49:32,40.4272,71.7189,62.6,39,0,2.3
337,Maarianhamina,AX,2021-04-09 04:49:20,60.0973,19.9348,35.6,93,90,26.46
338,Susurluk,TR,2021-04-09 04:49:33,39.9136,28.1578,39.2,81,75,6.91
339,Ostrovnoy,RU,2021-04-09 04:49:33,68.0531,39.5131,32.04,94,100,18.12
340,Skibbereen,IE,2021-04-09 04:49:34,51.55,-9.2667,41.0,93,75,4.61
341,Riyadh,SA,2021-04-09 04:47:29,24.6877,46.7219,78.8,17,0,5.75
342,Yellowknife,CA,2021-04-09 04:49:34,62.456,-114.3525,-2.0,71,20,2.3
343,Prince Rupert,CA,2021-04-09 04:45:26,54.3161,-130.3201,39.2,87,90,23.02
344,Lakes Entrance,AU,2021-04-09 04:49:35,-37.8811,147.981,64.99,60,48,5.01
345,Petropavlovsk-Kamchatskiy,RU,2021-04-09 04:49:35,53.0452,158.6483,39.2,52,96,13.42
346,La Asuncion,VE,2021-04-09 04:49:35,11.0333,-63.8628,80.6,83,88,16.11
347,Marsabit,KE,2021-04-09 04:49:36,2.3284,37.9899,66.2,81,60,16.73
348,Verkhoyansk,RU,2021-04-09 04:49:36,67.5447,133.385,13.12,78,100,8.95
349,Vestmannaeyjar,IS,2021-04-09 04:49:36,63.4427,-20.2734,24.64,67,0,23.82
350,Griffith,US,2021-04-09 04:49:37,41.5284,-87.4237,53.6,82,90,11.5
351,Maniitsoq,GL,2021-04-09 04:49:37,65.4167,-52.9,31.5,97,100,32.64
352,Mareeba,AU,2021-04-09 04:49:38,-17.0,145.4333,84.99,70,91,8.05
353,Ponnani,IN,2021-04-09 04:49:38,10.767,75.9252,87.8,66,40,3.44
354,Garissa,KE,2021-04-09 04:49:38,-0.4536,39.6401,79.7,72,36,14.63
355,Matara,LK,2021-04-09 04:49:39,5.9485,80.5353,86.5,60,37,5.19
356,Jalu,LY,2021-04-09 04:49:39,29.0331,21.5482,59.92,65,9,14.63
357,Aripuana,BR,2021-04-09 04:49:40,-9.1667,-60.6333,71.89,98,98,2.35
358,Port Blair,IN,2021-04-09 04:49:40,11.6667,92.75,86.59,62,6,4.56
359,Saint-Francois,FR,2021-04-09 04:49:40,46.4154,3.9054,37.0,80,0,4.61
360,Beringovskiy,RU,2021-04-09 04:49:41,63.05,179.3167,9.39,92,87,6.69
361,Itanagar,IN,2021-04-09 04:49:41,27.1,93.6167,75.2,73,75,8.05
362,Nantucket,US,2021-04-09 04:49:42,41.2835,-70.0995,42.8,100,90,3.44
363,Orangeburg,US,2021-04-09 04:49:42,33.4918,-80.8557,64.99,72,1,4.61
364,Guiratinga,BR,2021-04-09 04:49:42,-16.3494,-53.7583,67.77,95,11,4.41
365,Banda Aceh,ID,2021-04-09 04:49:43,5.5577,95.3222,85.37,65,81,5.28
366,Bathsheba,BB,2021-04-09 04:49:43,13.2167,-59.5167,78.8,65,40,11.5
367,Puerto Escondido,MX,2021-04-09 04:47:48,15.85,-97.0667,79.61,73,46,7.87
368,Lima,PE,2021-04-09 04:45:21,-12.0432,-77.0282,68.0,83,20,9.22
369,Victor Harbor,AU,2021-04-09 04:49:44,-35.5667,138.6167,64.0,61,47,3.0
370,Chara,RU,2021-04-09 04:49:44,56.9064,118.2631,32.79,98,100,2.44
371,Victoria Point,AU,2021-04-09 04:49:45,-27.5833,153.3,82.99,70,0,1.99
372,Ibadan,NG,2021-04-09 04:49:45,7.3878,3.8964,75.2,96,97,3.51
373,Alyangula,AU,2021-04-09 04:49:46,-13.8483,136.4192,91.4,52,52,10.36
374,Palmer,US,2021-04-09 04:49:46,42.1584,-72.3287,48.2,76,1,3.44
375,Quatre Cocos,MU,2021-04-09 04:49:46,-20.2078,57.7625,80.6,74,40,12.66
376,Russkaya Polyana,UA,2021-04-09 04:49:47,49.417,31.9201,36.25,72,2,7.63
377,Cayenne,GF,2021-04-09 04:49:47,4.9333,-52.3333,75.2,100,90,1.14
378,Bubaque,GW,2021-04-09 04:49:47,11.2833,-15.8333,76.75,70,30,12.57
379,Omsukchan,RU,2021-04-09 04:49:48,62.5333,155.8,18.75,72,12,2.64
380,Makakilo City,US,2021-04-09 04:49:48,21.3469,-158.0858,75.2,53,1,10.36
381,Yatou,CN,2021-04-09 04:49:48,37.15,122.3833,55.63,33,3,10.87
382,Cap Malheureux,MU,2021-04-09 04:49:49,-19.9842,57.6142,80.01,75,85,5.99
383,Nouadhibou,MR,2021-04-09 04:49:49,20.931,-17.0347,64.4,82,0,18.41
384,Aykhal,RU,2021-04-09 04:49:50,66.0,111.5,5.14,89,99,23.53
385,Half Moon Bay,US,2021-04-09 04:45:14,37.4636,-122.4286,53.6,81,75,7.63
386,Zlobin,HR,2021-04-09 04:49:50,45.2924,14.6541,39.2,75,0,5.75
387,Poum,NC,2021-04-09 04:49:50,-20.2333,164.0167,77.2,86,100,12.97
388,Lola,GN,2021-04-09 04:49:51,7.8,-8.5333,71.08,99,57,3.85
389,Lagos,NG,2021-04-09 04:49:51,6.5833,3.75,78.8,89,20,3.44
390,Rio Grande,BR,2021-04-09 04:49:51,-32.035,-52.0986,69.01,96,98,13.13
391,Winslow,US,2021-04-09 04:49:52,35.0242,-110.6974,64.4,20,75,13.8
392,Wageningen,NL,2021-04-09 04:49:52,51.9667,5.6667,39.99,70,90,10.36
393,Kalevala,RU,2021-04-09 04:49:53,65.2,31.1667,28.04,79,7,8.75
394,Pangody,RU,2021-04-09 04:49:53,65.85,74.4859,31.23,91,100,11.56
395,Kijang,KR,2021-04-09 04:49:53,35.2442,129.2139,62.6,42,40,17.27
396,Smithers,CA,2021-04-09 04:48:36,54.7804,-127.1743,33.8,69,90,6.91
397,Arona,ES,2021-04-09 04:49:54,28.0996,-16.681,66.99,77,40,3.44
398,Thurso,GB,2021-04-09 04:45:06,58.5927,-3.5259,30.2,80,20,13.8
399,Nurobod,UZ,2021-04-09 04:49:54,40.9056,69.8023,68.0,28,0,9.22
400,Porto Novo,BJ,2021-04-09 04:49:55,6.4965,2.6036,80.6,78,40,12.66
401,Shieli,KZ,2021-04-09 04:49:55,44.1667,66.75,69.28,27,97,4.05
402,Shu,KZ,2021-04-09 04:49:55,43.5983,73.7614,62.8,40,0,3.91
403,Coahuayana,MX,2021-04-09 04:49:56,18.7333,-103.6833,68.67,84,83,3.58
404,Nemuro,JP,2021-04-09 04:49:56,43.3236,145.575,39.2,56,75,8.05
405,Pareora,NZ,2021-04-09 04:49:57,-44.4871,171.2132,60.01,85,92,3.76
406,Mozarlandia,BR,2021-04-09 04:49:57,-14.7447,-50.5706,73.31,75,100,4.32
407,Sarakhs,IR,2021-04-09 04:49:57,36.5449,61.1577,64.4,45,0,4.61
408,Turukhansk,RU,2021-04-09 04:49:58,65.8167,87.9833,25.56,82,67,4.76
409,Bella Union,UY,2021-04-09 04:49:58,-30.2752,-57.6007,72.1,71,23,7.99
410,Erin,US,2021-04-09 04:49:58,36.3184,-87.6947,55.99,76,9,7.99
411,Mecca,SA,2021-04-09 04:49:59,21.4267,39.8261,84.34,29,22,3.27
412,Taoudenni,ML,2021-04-09 04:49:59,22.6783,-3.9836,77.77,12,1,7.58
413,Ahuimanu,US,2021-04-09 04:49:59,21.4447,-157.8378,75.2,64,20,12.66
414,Richards Bay,ZA,2021-04-09 04:50:00,-28.783,32.0377,68.85,85,51,4.68
415,Anloga,GH,2021-04-09 04:50:00,5.7947,0.8973,77.0,88,20,6.91
416,Nagai,JP,2021-04-09 04:50:00,38.1036,140.035,44.01,65,75,13.8
417,Leshukonskoye,RU,2021-04-09 04:50:01,64.8989,45.7622,33.71,96,100,13.29
418,Enshi,CN,2021-04-09 04:50:03,30.3,109.4833,63.46,65,100,1.88
419,Taga,RO,2021-04-09 04:50:03,46.95,24.05,32.0,86,75,3.44
420,Caucaia,BR,2021-04-09 04:50:04,-3.7361,-38.6531,82.4,74,0,17.27
421,Zamora,EC,2021-04-09 04:50:04,-4.0692,-78.9567,65.68,97,95,2.37
422,Fort Nelson,CA,2021-04-09 04:50:04,58.8053,-122.7002,32.0,43,90,8.05
423,Yaroslavl,RU,2021-04-09 04:51:20,57.6299,39.8737,33.8,86,75,8.95
424,Kampot,KH,2021-04-09 04:51:20,10.6167,104.1833,87.8,62,40,3.44
425,Tual,ID,2021-04-09 04:51:21,-5.6667,132.75,83.93,69,99,6.22
426,Maceio,BR,2021-04-09 04:48:25,-9.6658,-35.7353,73.4,94,75,2.3
427,Umm Lajj,SA,2021-04-09 04:51:21,25.0213,37.2685,76.3,48,0,7.99
428,Pershotravneve,UA,2021-04-09 04:51:22,51.3929,28.8684,33.82,77,4,5.64
429,Thio,NC,2021-04-09 04:51:22,-21.6167,166.2167,82.4,74,0,3.44
430,Baruun-Urt,MN,2021-04-09 04:51:22,46.6806,113.2792,60.42,16,32,17.45
431,Zhigansk,RU,2021-04-09 04:51:23,66.7697,123.3711,11.95,80,100,19.48
432,Kenai,US,2021-04-09 04:51:23,60.5544,-151.2583,21.2,45,1,21.85
433,Rawah,IQ,2021-04-09 04:51:24,34.4816,41.9093,73.09,29,94,13.49
434,Ilave,PE,2021-04-09 04:51:24,-16.0833,-69.6667,40.86,89,47,2.62
435,Bonthe,SL,2021-04-09 04:51:24,7.5264,-12.505,78.69,89,43,4.68
436,Plyussa,RU,2021-04-09 04:51:25,58.4308,29.3654,33.19,69,22,8.59
437,Dakar,SN,2021-04-09 04:46:35,14.6937,-17.4441,66.2,82,0,23.02
438,Ilulissat,GL,2021-04-09 04:51:25,69.2167,-51.1,32.0,93,90,5.75
439,Sao Jose Da Coroa Grande,BR,2021-04-09 04:51:25,-8.8978,-35.1478,78.55,79,78,9.93
440,Avera,US,2021-04-09 04:51:26,33.194,-82.5271,68.0,83,1,5.75
441,Plettenberg Bay,ZA,2021-04-09 04:51:26,-34.0527,23.3716,60.22,77,3,4.36
442,Lakatoro,VU,2021-04-09 04:51:27,-16.0999,167.4164,83.75,74,99,9.22
443,Egvekinot,RU,2021-04-09 04:51:27,66.3167,-179.1667,-8.43,98,77,1.36
444,Black Diamond,US,2021-04-09 04:51:27,47.3087,-122.0032,45.0,78,97,3.76
445,Grand Gaube,MU,2021-04-09 04:51:28,-20.0064,57.6608,80.01,75,82,5.99
446,Qingdao,CN,2021-04-09 04:51:28,36.0986,120.3719,66.2,24,0,8.95
447,Henties Bay,NA,2021-04-09 04:51:28,-22.116,14.2845,70.95,59,1,2.15
448,Hovd,MN,2021-04-09 04:51:29,48.0056,91.6419,49.82,23,5,5.68
449,Buala,SB,2021-04-09 04:51:29,-8.145,159.5921,77.56,82,100,5.14
450,Sijunjung,ID,2021-04-09 04:51:29,-0.6876,100.9537,91.76,47,87,2.21
451,Sawakin,SD,2021-04-09 04:51:30,19.1059,37.3321,78.64,75,21,15.14
452,Sola,VU,2021-04-09 04:51:30,-13.8833,167.55,83.71,70,87,9.04
453,Acajutla,SV,2021-04-09 04:49:31,13.5928,-89.8275,80.53,74,33,5.26
454,Marang,MY,2021-04-09 04:51:31,5.2056,103.2059,89.6,62,20,5.75
455,Nazarovo,RU,2021-04-09 04:51:31,56.0064,90.3914,36.79,77,100,4.14
456,Korla,CN,2021-04-09 04:51:32,41.7597,86.1469,60.33,34,19,4.74
457,Troitskoye,RU,2021-04-09 04:51:32,52.9821,84.6757,34.45,93,92,7.11
458,Basco,PH,2021-04-09 04:51:32,20.4487,121.9702,74.93,66,13,13.82
459,Buchanan,LR,2021-04-09 04:51:33,5.8808,-10.0467,79.03,88,39,3.89
460,Samdrup Jongkhar,BT,2021-04-09 04:51:33,26.9167,91.6167,80.85,39,30,6.35
461,Lashio,MM,2021-04-09 04:51:34,22.9333,97.75,93.15,23,31,3.98
462,Wakkanai,JP,2021-04-09 04:51:34,45.4094,141.6739,32.0,93,75,3.44
463,Ghauspur,PK,2021-04-09 04:51:34,28.1391,69.0831,84.2,28,76,11.5
464,Sibolga,ID,2021-04-09 04:51:35,1.7427,98.7792,86.9,63,87,5.61
465,Kalmunai,LK,2021-04-09 04:51:35,7.4167,81.8167,84.97,64,2,4.92
466,Iquique,CL,2021-04-09 04:51:36,-20.2208,-70.1431,66.2,72,90,2.3
467,Pyu,MM,2021-04-09 04:51:36,18.4833,96.4333,97.7,30,0,5.28
468,Mataram,ID,2021-04-09 04:51:36,-8.5833,116.1167,91.4,49,40,2.3
469,Adelaide,AU,2021-04-09 04:48:59,-34.9333,138.6,72.0,42,0,19.57
470,Kaspiysk,RU,2021-04-09 04:51:37,42.8816,47.6392,53.6,94,3,4.47
471,Lewistown,US,2021-04-09 04:51:37,40.5992,-77.5714,59.0,58,75,3.44
472,Great Falls,US,2021-04-09 04:48:21,47.5002,-111.3008,32.0,93,75,6.91
473,Solano,US,2021-04-09 04:51:30,38.2333,-121.9511,62.6,51,1,14.97
474,Sili,CN,2021-04-09 04:51:38,28.4,117.1667,64.6,60,71,8.12
475,Sankt Veit,DE,2021-04-09 04:51:38,49.1,10.95,27.0,92,99,1.01
476,Fort Frances,CA,2021-04-09 04:46:46,48.5999,-93.4003,41.0,93,90,8.05
477,Bayevo,RU,2021-04-09 04:51:39,53.2833,80.7667,33.44,99,37,9.57
478,Buinsk,RU,2021-04-09 04:51:39,54.95,48.2833,35.6,100,90,6.71
479,Dingle,PH,2021-04-09 04:51:40,10.9995,122.6711,86.74,58,100,9.73
480,Kalemie,CD,2021-04-09 04:51:40,-5.9475,29.1947,69.03,87,100,3.36
481,Songjianghe,CN,2021-04-09 04:51:40,42.1859,127.479,46.27,19,0,5.82
482,San Cristobal,VE,2021-04-09 04:51:41,7.7669,-72.225,65.61,98,100,1.86
483,Chernyshevskiy,RU,2021-04-09 04:51:41,63.0128,112.4714,12.74,80,90,11.3
484,Sorong,ID,2021-04-09 04:51:41,-0.8833,131.25,82.24,70,96,9.98
485,Dicabisagan,PH,2021-04-09 04:51:42,17.0818,122.4157,75.63,85,96,6.71
486,Fukue,JP,2021-04-09 04:51:42,32.6881,128.8419,64.4,42,40,8.05
487,Seoul,KR,2021-04-09 04:51:43,37.5683,126.9778,64.4,25,0,4.61
488,Eisenerz,AT,2021-04-09 04:51:43,47.5333,14.8833,33.01,82,45,3.6
489,Preobrazheniye,RU,2021-04-09 04:51:43,42.9019,133.9064,44.47,41,100,1.16
490,Fairfield,US,2021-04-09 04:47:12,41.2668,-73.3162,46.99,87,1,2.75
491,Otradnoye,RU,2021-04-09 04:51:44,59.7775,30.8181,35.01,69,0,4.47
492,Madisonville,US,2021-04-09 04:51:44,37.3281,-87.4989,55.99,82,1,12.19
493,Mehamn,NO,2021-04-09 04:51:45,71.0357,27.8492,33.8,69,40,11.5
494,Ashqelon,IL,2021-04-09 04:51:45,31.6693,34.5715,59.0,100,5,1.01
495,Port Hedland,AU,2021-04-09 04:51:46,-20.3167,118.5667,89.6,58,75,14.97
496,Vostok,RU,2021-04-09 04:51:46,46.4856,135.8833,34.45,58,100,8.72
497,Alekseyevka,RU,2021-04-09 04:51:46,50.6309,38.6903,38.59,59,100,4.68
498,Kailua,US,2021-04-09 04:51:47,21.4022,-157.7394,75.2,64,20,12.66
499,Springbok,ZA,2021-04-09 04:51:47,-29.6643,17.8865,67.62,33,30,4.12
500,Pavlohrad,UA,2021-04-09 04:51:48,48.5167,35.8667,35.6,75,0,6.71
501,Tianpeng,CN,2021-04-09 04:51:48,30.9866,103.9393,60.8,100,75,2.24
502,Itarema,BR,2021-04-09 04:51:48,-2.9248,-39.9167,79.47,81,100,13.8
503,Asyut,EG,2021-04-09 04:51:49,27.181,31.1837,59.0,58,0,11.5
504,Hun,LY,2021-04-09 04:51:49,29.1268,15.9477,55.98,81,6,9.42
505,Khani,GE,2021-04-09 04:51:49,41.9563,42.9566,51.8,93,90,4.61
506,Bukama,CD,2021-04-09 04:51:50,-9.2,25.85,67.8,96,100,2.28
507,Ejura,GH,2021-04-09 04:51:50,7.3856,-1.3562,73.99,78,100,3.67
508,Lasa,IT,2021-04-09 04:51:51,46.6166,10.7002,35.01,68,0,3.44
509,Laukaa,RU,2021-04-09 04:51:51,58.7372,29.8453,33.1,69,8,8.41
510,Ankpa,NG,2021-04-09 04:51:51,7.3706,7.6253,75.6,86,98,7.05
511,Sembe,CG,2021-04-09 04:51:52,1.6481,14.5806,68.76,98,100,2.44
512,Linhares,BR,2021-04-09 04:51:52,-19.3911,-40.0722,66.92,90,49,3.94
513,Buraydah,SA,2021-04-09 04:51:52,26.326,43.975,73.4,40,28,3.44
514,Gorontalo,ID,2021-04-09 04:49:58,0.5412,123.0595,87.6,61,99,4.05
515,Uspenskoye,RU,2021-04-09 04:51:53,44.8311,41.3927,39.2,93,90,8.95
516,Soe,ID,2021-04-09 04:51:53,-9.8607,124.284,78.8,61,90,6.46
517,Oussouye,SN,2021-04-09 04:51:53,12.485,-16.5469,70.66,72,25,7.61
518,Watertown,US,2021-04-09 04:51:54,42.3709,-71.1828,46.99,87,1,2.46
519,Kamenka,RU,2021-04-09 04:51:54,51.3223,42.7678,39.0,80,100,7.7
520,Redlands,US,2021-04-09 04:51:55,34.0556,-117.1825,66.2,45,1,3.44
521,Saint-Augustin,CA,2021-04-09 04:51:55,51.226,-58.6502,33.44,98,100,3.04
522,Rayagada,IN,2021-04-09 04:51:56,19.1667,83.4167,97.99,33,14,3.96
523,Saint-Louis,SN,2021-04-09 04:51:56,16.3333,-15.0,77.4,26,0,12.97
524,Dezful,IR,2021-04-09 04:51:57,32.3811,48.4058,85.84,17,43,6.78
525,Qaqortoq,GL,2021-04-09 04:51:57,60.7167,-46.0333,33.8,80,75,3.44
526,Souillac,MU,2021-04-09 04:51:57,-20.5167,57.5167,80.6,74,40,12.66
527,Bayshore Gardens,US,2021-04-09 04:51:58,27.4253,-82.5904,68.0,77,1,5.28
528,Entre Rios,BR,2021-04-09 04:51:15,-11.9419,-38.0844,71.28,95,93,2.75
529,Kautokeino,NO,2021-04-09 04:51:58,69.0125,23.0412,2.88,99,100,1.97
530,Hualmay,PE,2021-04-09 04:51:58,-11.0964,-77.6139,68.58,89,100,5.39
531,Urumqi,CN,2021-04-09 04:51:59,43.801,87.6005,62.6,31,0,2.24
532,Moron,AR,2021-04-09 04:51:59,-34.6534,-58.6198,71.01,100,90,6.91
533,Amahai,ID,2021-04-09 04:52:00,-3.3333,128.9167,82.9,75,99,7.02
534,Rabo De Peixe,PT,2021-04-09 04:52:00,37.8,-25.5833,59.0,94,40,13.8
535,Kuybyshevo,RU,2021-04-09 04:52:00,47.8123,38.9073,42.49,66,100,10.22
536,Bolzano,IT,2021-04-09 04:52:01,46.4927,11.3336,35.01,45,42,2.1
537,Ambilobe,MG,2021-04-09 04:52:01,-13.2,49.05,77.63,83,21,2.84
538,Lata,PT,2021-04-09 04:52:02,40.1629,-8.3327,57.99,94,100,1.99
539,Deli Tua,ID,2021-04-09 04:52:02,3.5078,98.6839,87.8,70,40,10.36
540,French Harbor,HN,2021-04-09 04:52:02,16.35,-86.4333,80.6,94,20,17.27
541,Tigil,RU,2021-04-09 04:52:03,57.8,158.6667,29.32,78,100,14.61
542,Erdenet,MN,2021-04-09 04:52:03,49.0333,104.0833,45.91,45,43,5.01
543,Kununurra,AU,2021-04-09 04:52:04,-15.7667,128.7333,100.4,22,96,11.5
544,Laguna,US,2021-04-09 04:52:04,38.421,-121.4238,60.8,44,1,10.36
545,Killybegs,IE,2021-04-09 04:52:04,54.6333,-8.45,34.0,93,92,1.01
546,Tefe,BR,2021-04-09 04:51:07,-3.3542,-64.7114,77.38,84,100,3.04
547,Ketchikan,US,2021-04-09 04:52:05,55.3422,-131.6461,37.4,93,90,9.22
548,Orcopampa,PE,2021-04-09 04:52:05,-15.2661,-72.3417,46.9,80,100,1.86
549,Okakarara,NA,2021-04-09 04:52:06,-20.5833,17.4333,58.37,62,0,3.29
550,Borba,BR,2021-04-09 04:52:06,-4.3878,-59.5939,73.33,97,100,1.07
551,Okha,RU,2021-04-09 04:52:06,53.5739,142.9478,26.37,66,42,16.17
552,Plouzane,FR,2021-04-09 04:52:07,48.3833,-4.6167,39.2,93,99,1.14
553,Yurimaguas,PE,2021-04-09 04:52:07,-5.9,-76.0833,76.28,84,98,1.14
554,Bonham,US,2021-04-09 04:52:07,33.5773,-96.1783,66.2,48,1,9.22
555,Galveston,US,2021-04-09 04:52:08,29.3669,-94.9669,73.4,88,90,11.5
556,Rovinj,HR,2021-04-09 04:52:08,45.08,13.64,41.0,75,0,10.36
557,Smiths Falls,CA,2021-04-09 04:52:09,44.9001,-76.0161,52.0,72,9,5.32
558,Murupara,NZ,2021-04-09 04:52:09,-38.4667,176.7,64.99,79,100,1.01
559,Bontang,ID,2021-04-09 04:52:09,0.1333,117.5,83.26,75,87,5.53
560,Khromtau,KZ,2021-04-09 04:52:10,50.2503,58.4347,39.33,84,40,9.55
561,Portachuelo,BO,2021-04-09 04:52:10,-17.35,-63.4,73.4,100,75,3.44
562,York,US,2021-04-09 04:52:11,40.1254,-77.0,57.2,58,1,8.05
563,Goure,NE,2021-04-09 04:52:11,13.9835,10.2704,76.39,7,2,9.04
564,Beziers,FR,2021-04-09 04:52:11,43.3476,3.219,55.4,71,90,11.5
565,Nsoko,SZ,2021-04-09 04:52:12,-27.0333,31.95,67.14,92,16,1.97
566,Devils Lake,US,2021-04-09 04:52:12,48.1128,-98.8651,39.99,87,1,6.91
567,Gambo,CF,2021-04-09 04:52:12,4.6482,22.2633,69.12,96,100,4.05
568,Xining,CN,2021-04-09 04:52:13,36.6167,101.7667,48.6,54,91,2.21
569,Rudbar,AF,2021-04-09 04:52:13,30.15,62.6,83.01,10,2,2.98
570,Bahia Honda,CU,2021-04-09 04:52:14,22.9036,-83.1592,69.85,86,14,6.87
571,Ulaangom,MN,2021-04-09 04:52:14,49.9811,92.0667,45.1,43,36,8.66
572,Aquiraz,BR,2021-04-09 04:52:14,-3.9014,-38.3911,82.4,74,0,17.27
573,Carson City,US,2021-04-09 04:52:15,39.1638,-119.7674,53.6,32,1,3.44
574,Arlit,NE,2021-04-09 04:52:15,18.7369,7.3853,79.57,7,56,6.67
